,month,fr_airport,to_airport,passenger_d
827,2018-08-01,EDDM,LEBB,14476.0
828,2018-08-01,EDDM,LEBL,40719.0
829,2018-08-01,EDDM,LEIB,8956.0
830,2018-08-01,EDDM,LEMD,37942.0
831,2018-08-01,EDDM,LEMG,8984.0
832,2018-08-01,EDDM,LEPA,63456.0
833,2018-08-01,EDDM,LEVC,4390.0
834,2018-08-01,EDDM,EFHK,24363.0
835,2018-08-01,EDDM,LFBO,10922.0
836,2018-08-01,EDDM,LFLL,9501.0
837,2018-08-01,EDDM,LFML,9489.0
838,2018-08-01,EDDM,LFMN,13252.0
839,2018-08-01,EDDM,LFPG,41700.0
840,2018-08-01,EDDM,UGTB,3927.0
841,2018-08-01,EDDM,VHHH,14525.0
842,2018-08-01,EDDM,LDDU,8446.0
843,2018-08-01,EDDM,LDSP,7902.0
844,2018-08-01,EDDM,LDZA,8377.0
845,2018-08-01,EDDM,LHBP,14500.0
846,2018-08-01,EDDM,EIDW,30572.0
847,2018-08-01,EDDM,LLBG,21037.0
848,2018-08-01,EDDM,VABB,6770.0
849,2018-08-01,EDDM,VIDP,7568.0
850,2018-08-01,EDDM,BIKF,8578.0
851,2018-08-01,EDDM,LIBD,5960.0
852,2018-08-01,EDDM,LICC,8577.0
853,2018-08-01,EDDM,LIMC,16104.0
854,2018-08-01,EDDM,LIMF,5699.0
855,2018-08-01,EDDM,LIMJ,4449.0
856,2018-08-01,EDDM,LIPE,7019.0
857,2018-08-01,EDDM,LIPQ,4293.0
858,2018-08-01,EDDM,LIPX,4822.0
859,2018-08-01,EDDM,LIPY,5273.0
860,2018-08-01,EDDM,LIPZ,10305.0
861,2018-08-01,EDDM,LIRF,31591.0
862,2018-08-01,EDDM,LIRN,15253.0
863,2018-08-01,EDDM,LIRP,3648.0
864,2018-08-01,EDDM,LIRQ,7610.0
865,2018-08-01,EDDM,RJTT,14245.0
866,2018-08-01,EDDM,RKSI,7080.0
867,2018-08-01,EDDM,ELLX,8544.0
868,2018-08-01,EDDM,EVRA,6068.0
869,2018-08-01,EDDM,LMML,10011.0
870,2018-08-01,EDDM,MMMX,5382.0
871,2018-08-01,EDDM,EHAM,45276.0
872,2018-08-01,EDDM,ENGM,19046.0
873,2018-08-01,EDDM,OOMS,6623.0
874,2018-08-01,EDDM,EPGD,7511.0
875,2018-08-01,EDDM,EPKK,10230.0
876,2018-08-01,EDDM,EPPO,4188.0
877,2018-08-01,EDDM,EPWA,15667.0
878,2018-08-01,EDDM,EPWR,5761.0
879,2018-08-01,EDDM,LPFR,5152.0
880,2018-08-01,EDDM,LPPR,3953.0
881,2018-08-01,EDDM,LPPT,23425.0
882,2018-08-01,EDDM,OTBD,16900.0
883,2018-08-01,EDDM,LRCL,7963.0
884,2018-08-01,EDDM,LROP,13797.0
885,2018-08-01,EDDM,LRSB,8726.0
886,2018-08-01,EDDM,LRTR,7429.0
887,2018-08-01,EDDM,LYBE,6864.0
888,2018-08-01,EDDM,ULLI,12415.0
889,2018-08-01,EDDM,UUDD,19646.0
890,2018-08-01,EDDM,UUEE,17433.0
891,2018-08-01,EDDM,ESGG,10128.0
892,2018-08-01,EDDM,ESSA,24443.0
893,2018-08-01,EDDM,WSSS,12937.0
894,2018-08-01,EDDM,LJLJ,3293.0
895,2018-08-01,EDDM,VTBS,12793.0
896,2018-08-01,EDDM,LTAC,6703.0
897,2018-08-01,EDDM,LTAI,33898.0
898,2018-08-01,EDDM,LTBA,21809.0
899,2018-08-01,EDDM,LTBJ,18878.0
900,2018-08-01,EDDM,LTFJ,9964.0
901,2018-08-01,EDDM,UKBB,14460.0
902,2018-08-01,EDDM,EGBB,9927.0
903,2018-08-01,EDDM,EGCC,16419.0
904,2018-08-01,EDDM,EGGW,3900.0
905,2018-08-01,EDDM,EGKK,8255.0
906,2018-08-01,EDDM,EGLL,57393.0
907,2018-08-01,EDDM,EGPH,7891.0
908,2018-08-01,EDDM,EGSS,7795.0
909,2018-08-01,EDDM,KATL,7039.0
910,2018-08-01,EDDM,KBOS,8763.0
911,2018-08-01,EDDM,KCLT,6954.0
912,2018-08-01,EDDM,KDEN,8199.0
913,2018-08-01,EDDM,KEWR,14863.0
914,2018-08-01,EDDM,KIAD,15572.0
915,2018-08-01,EDDM,KIAH,5596.0
916,2018-08-01,EDDM,KJFK,8860.0
917,2018-08-01,EDDM,KLAX,14507.0
918,2018-08-01,EDDM,KORD,19580.0
919,2018-08-01,EDDM,KPHL,6741.0
920,2018-08-01,EDDM,KSFO,15757.0
921,2018-08-01,EDDM,FAOR,6456.0
922,2018-08-01,EDDN,LOWW,2555.0
923,2018-08-01,EDDN,LSZH,6342.0
924,2018-08-01,EDDN,EDDF,13548.0
925,2018-08-01,EDDN,EDDH,6026.0
926,2018-08-01,EDDN,EDDL,6752.0
927,2018-08-01,EDDN,EDDM,5670.0
928,2018-08-01,EDDN,EDDT,3373.0
929,2018-08-01,EDDN,HEGN,7500.0
930,2018-08-01,EDDN,HEMA,2051.0
931,2018-08-01,EDDN,LGIR,9501.0
932,2018-08-01,EDDN,LGTS,4540.0
933,2018-08-01,EDDN,GCFV,2017.0
934,2018-08-01,EDDN,GCLP,2358.0
935,2018-08-01,EDDN,GCTS,1621.0
936,2018-08-01,EDDN,LEBL,3072.0
937,2018-08-01,EDDN,LEMD,3031.0
938,2018-08-01,EDDN,LEPA,31090.0
939,2018-08-01,EDDN,LFPG,5156.0
940,2018-08-01,EDDN,LHBP,5218.0
941,2018-08-01,EDDN,LIME,3584.0
942,2018-08-01,EDDN,LIRA,3699.0
943,2018-08-01,EDDN,EHAM,8029.0
944,2018-08-01,EDDN,EPKK,2133.0
945,2018-08-01,EDDN,LROP,1559.0
946,2018-08-01,EDDN,LRSB,2867.0
947,2018-08-01,EDDN,LTAI,39832.0
948,2018-08-01,EDDN,LTBA,13413.0
949,2018-08-01,EDDN,EGCC,3710.0
950,2018-08-01,EDDN,EGSS,8973.0
951,2018-08-01,EDDP,OMDW,1149.0
952,2018-08-01,EDDP,LOWW,1976.0
953,2018-08-01,EDDP,LBBG,6938.0
954,2018-08-01,EDDP,LBWN,8111.0
955,2018-08-01,EDDP,LSZH,1582.0
956,2018-08-01,EDDP,EDDF,12006.0
957,2018-08-01,EDDP,EDDK,2861.0
958,2018-08-01,EDDP,EDDL,3725.0
959,2018-08-01,EDDP,EDDM,4440.0
960,2018-08-01,EDDP,EDDS,2056.0
961,2018-08-01,EDDP,HEGN,10615.0
962,2018-08-01,EDDP,HEMA,2141.0
963,2018-08-01,EDDP,LGIR,8115.0
964,2018-08-01,EDDP,LGKO,2931.0
965,2018-08-01,EDDP,LGKR,2098.0
966,2018-08-01,EDDP,LGRP,4399.0
967,2018-08-01,EDDP,GCFV,4033.0
968,2018-08-01,EDDP,GCLP,2421.0
969,2018-08-01,EDDP,GCRR,995.0
970,2018-08-01,EDDP,GCTS,1880.0
971,2018-08-01,EDDP,LEPA,15964.0
972,2018-08-01,EDDP,GMAD,1447.0
973,2018-08-01,EDDP,UUWW,2365.0
974,2018-08-01,EDDP,LTAI,19523.0
975,2018-08-01,EDDP,LTBA,3567.0
976,2018-08-01,EDDP,EGSS,2153.0
977,2018-08-01,EDDR,EDDH,2849.0
978,2018-08-01,EDDR,EDDT,3405.0
979,2018-08-01,EDDR,LEPA,9976.0
980,2018-08-01,EDDR,ELLX,1211.0
981,2018-08-01,EDDR,LTAI,2237.0
982,2018-08-01,EDDS,LOWW,17060.0
983,2018-08-01,EDDS,EBBR,2274.0
984,2018-08-01,EDDS,LSZH,9245.0
985,2018-08-01,EDDS,EDDC,3420.0
986,2018-08-01,EDDS,EDDF,14685.0
987,2018-08-01,EDDS,EDDH,29109.0
988,2018-08-01,EDDS,EDDL,8116.0
989,2018-08-01,EDDS,EDDM,7953.0
990,2018-08-01,EDDS,EDDT,53169.0
991,2018-08-01,EDDS,EDDV,5964.0
992,2018-08-01,EDDS,EDDW,6515.0
993,2018-08-01,EDDS,EKCH,4019.0
994,2018-08-01,EDDS,HEGN,8781.0
995,2018-08-01,EDDS,LGIR,14619.0
996,2018-08-01,EDDS,LGTS,10716.0
997,2018-08-01,EDDS,GCFV,8404.0
998,2018-08-01,EDDS,GCLP,5678.0
999,2018-08-01,EDDS,GCTS,5196.0
1000,2018-08-01,EDDS,LEBL,13881.0
1001,2018-08-01,EDDS,LEPA,67451.0
1002,2018-08-01,EDDS,LFPG,7038.0
1003,2018-08-01,EDDS,LHBP,6061.0
1004,2018-08-01,EDDS,EIDW,8565.0
1005,2018-08-01,EDDS,LICC,4345.0
1006,2018-08-01,EDDS,LIMC,5316.0
1007,2018-08-01,EDDS,LIRF,4287.0
1008,2018-08-01,EDDS,LIRN,4749.0
1009,2018-08-01,EDDS,EHAM,17352.0
1010,2018-08-01,EDDS,EPWA,5082.0
1011,2018-08-01,EDDS,LPPT,8808.0
1012,2018-08-01,EDDS,LROP,4056.0
1013,2018-08-01,EDDS,UUEE,5343.0
1014,2018-08-01,EDDS,LTAI,38390.0
1015,2018-08-01,EDDS,LTBA,19981.0
1016,2018-08-01,EDDS,LTBJ,11147.0
1017,2018-08-01,EDDS,LTFJ,13448.0
1018,2018-08-01,EDDS,EGCC,3941.0
1019,2018-08-01,EDDS,EGKK,3899.0
1020,2018-08-01,EDDS,EGLL,17688.0
1021,2018-08-01,EDDS,KATL,6850.0
1022,2018-08-01,EDDT,LOWW,42581.0
1023,2018-08-01,EDDT,EBBR,10758.0
1024,2018-08-01,EDDT,LSZH,54158.0
1025,2018-08-01,EDDT,ZBAA,5359.0
1026,2018-08-01,EDDT,EDDF,88449.0
1027,2018-08-01,EDDT,EDDK,42892.0
1028,2018-08-01,EDDT,EDDL,45065.0
1029,2018-08-01,EDDT,EDDM,69512.0
1030,2018-08-01,EDDT,EDDN,3314.0
1031,2018-08-01,EDDT,EDDR,3339.0
1032,2018-08-01,EDDT,EDDS,47805.0
1033,2018-08-01,EDDT,EKCH,20305.0
1034,2018-08-01,EDDT,HEGN,3597.0
1035,2018-08-01,EDDT,LGAV,4896.0
1036,2018-08-01,EDDT,LGIR,10130.0
1037,2018-08-01,EDDT,GCLP,3681.0
1038,2018-08-01,EDDT,GCTS,4502.0
1039,2018-08-01,EDDT,LEBL,8354.0
1040,2018-08-01,EDDT,LEMD,14009.0
1041,2018-08-01,EDDT,LEPA,51365.0
1042,2018-08-01,EDDT,EFHK,20879.0
1043,2018-08-01,EDDT,LFPG,43412.0
1044,2018-08-01,EDDT,LFPO,11368.0
1045,2018-08-01,EDDT,LHBP,5181.0
1046,2018-08-01,EDDT,EIDW,9618.0
1047,2018-08-01,EDDT,LLBG,6668.0
1048,2018-08-01,EDDT,LICC,5130.0
1049,2018-08-01,EDDT,LIMC,8158.0
1050,2018-08-01,EDDT,LIRF,12955.0
1051,2018-08-01,EDDT,EVRA,6728.0
1052,2018-08-01,EDDT,EHAM,27627.0
1053,2018-08-01,EDDT,ENGM,6046.0
1054,2018-08-01,EDDT,EPWA,4344.0
1055,2018-08-01,EDDT,LPFR,6793.0
1056,2018-08-01,EDDT,LPPT,7247.0
1057,2018-08-01,EDDT,OTBD,8416.0
1058,2018-08-01,EDDT,LYBE,3770.0
1059,2018-08-01,EDDT,UUDD,4343.0
1060,2018-08-01,EDDT,UUWW,5040.0
1061,2018-08-01,EDDT,ESSA,14914.0
1062,2018-08-01,EDDT,LTAI,11615.0
1063,2018-08-01,EDDT,LTBA,21060.0
1064,2018-08-01,EDDT,LTBJ,7898.0
1065,2018-08-01,EDDT,UKBB,4541.0
1066,2018-08-01,EDDT,EGKK,8239.0
1067,2018-08-01,EDDT,EGLC,5816.0
1068,2018-08-01,EDDT,EGLL,32525.0
1069,2018-08-01,EDDT,KEWR,6794.0
1070,2018-08-01,EDDT,KJFK,6645.0
1071,2018-08-01,EDDV,LOWW,9227.0
1072,2018-08-01,EDDV,LSZH,8980.0
1073,2018-08-01,EDDV,EDDF,16655.0
1074,2018-08-01,EDDV,EDDM,16416.0
1075,2018-08-01,EDDV,EDDS,5154.0
1076,2018-08-01,EDDV,HEGN,7656.0
1077,2018-08-01,EDDV,LGIR,10999.0
1078,2018-08-01,EDDV,GCFV,7173.0
1079,2018-08-01,EDDV,GCLP,5676.0
1080,2018-08-01,EDDV,GCTS,4172.0
1081,2018-08-01,EDDV,LEBL,3895.0
1082,2018-08-01,EDDV,LEPA,40455.0
1083,2018-08-01,EDDV,LFPG,4152.0
1084,2018-08-01,EDDV,EHAM,7438.0
1085,2018-08-01,EDDV,UUEE,4906.0
1086,2018-08-01,EDDV,LTAI,31517.0
1087,2018-08-01,EDDV,LTBA,15509.0
1088,2018-08-01,EDDV,LTBJ,5219.0
1089,2018-08-01,EDDV,EGLL,8927.0
1090,2018-08-01,EDDW,EDDF,14045.0
1091,2018-08-01,EDDW,EDDM,12520.0
1092,2018-08-01,EDDW,EDDS,5680.0
1093,2018-08-01,EDDW,EETN,1351.0
1094,2018-08-01,EDDW,HEGN,1292.0
1095,2018-08-01,EDDW,LGIR,1977.0
1096,2018-08-01,EDDW,LGKO,1286.0
1097,2018-08-01,EDDW,LGRP,2032.0
1098,2018-08-01,EDDW,GCFV,729.0
1099,2018-08-01,EDDW,GCLP,856.0
1100,2018-08-01,EDDW,GCTS,505.0
1101,2018-08-01,EDDW,LEAL,2247.0
1102,2018-08-01,EDDW,LEGE,2111.0
1103,2018-08-01,EDDW,LEMG,1341.0
1104,2018-08-01,EDDW,LEPA,11464.0
1105,2018-08-01,EDDW,LFPG,2437.0
1106,2018-08-01,EDDW,EIDW,2255.0
1107,2018-08-01,EDDW,LIME,1969.0
1108,2018-08-01,EDDW,EYVI,1493.0
1109,2018-08-01,EDDW,EVRA,2930.0
1110,2018-08-01,EDDW,GMFF,1411.0
1111,2018-08-01,EDDW,EHAM,6816.0
1112,2018-08-01,EDDW,LPFR,1281.0
1113,2018-08-01,EDDW,LPPR,1537.0
1114,2018-08-01,EDDW,LPPT,2199.0
1115,2018-08-01,EDDW,ESKN,1394.0
1116,2018-08-01,EDDW,LTAI,4210.0
1117,2018-08-01,EDDW,LTBA,7562.0
1118,2018-08-01,EDDW,EGSS,8021.0
1119,2018-08-01,EDFH,LQTZ,2065.0
1120,2018-08-01,EDFH,LBBG,1569.0
1121,2018-08-01,EDFH,LGSA,1492.0
1122,2018-08-01,EDFH,LGTS,1366.0
1123,2018-08-01,EDFH,GCTS,1390.0
1124,2018-08-01,EDFH,LEAL,2407.0
1125,2018-08-01,EDFH,LEGE,2697.0
1126,2018-08-01,EDFH,LEIB,1317.0
1127,2018-08-01,EDFH,LEJR,1147.0
1128,2018-08-01,EDFH,LEMG,2243.0
1129,2018-08-01,EDFH,LEPA,7607.0
1130,2018-08-01,EDFH,LERS,1506.0
1131,2018-08-01,EDFH,LEST,2066.0
1132,2018-08-01,EDFH,EIDW,2927.0
1133,2018-08-01,EDFH,EIKY,3034.0
1134,2018-08-01,EDFH,LIBD,2091.0
1135,2018-08-01,EDFH,LIBP,3627.0
1136,2018-08-01,EDFH,LICA,1406.0
1137,2018-08-01,EDFH,LICB,1565.0
1138,2018-08-01,EDFH,LICT,1570.0
1139,2018-08-01,EDFH,LIEA,1533.0
1140,2018-08-01,EDFH,LIEE,1435.0
1141,2018-08-01,EDFH,LIRA,3582.0
1142,2018-08-01,EDFH,LIRN,1393.0
1143,2018-08-01,EDFH,LIRP,3584.0
1144,2018-08-01,EDFH,OKBK,1693.0
1145,2018-08-01,EDFH,EYVI,2308.0
1146,2018-08-01,EDFH,EVRA,1408.0
1147,2018-08-01,EDFH,GMFF,1598.0
1148,2018-08-01,EDFH,GMMW,2356.0
1149,2018-08-01,EDFH,GMMX,2178.0
1150,2018-08-01,EDFH,GMTT,1369.0
1151,2018-08-01,EDFH,LWSK,2654.0
1152,2018-08-01,EDFH,EPKT,2095.0
1153,2018-08-01,EDFH,LPFR,2938.0
1154,2018-08-01,EDFH,LPPT,3000.0
1155,2018-08-01,EDFH,LRCL,1165.0
1156,2018-08-01,EDFH,LRTR,1486.0
1157,2018-08-01,EDFH,EGPH,2291.0
1158,2018-08-01,EDFH,EGSS,4934.0
1159,2018-08-01,EDFH,KPSM,930.0
1160,2018-08-01,EDJA,LQTZ,2219.0
1161,2018-08-01,EDJA,LBSF,4326.0
1162,2018-08-01,EDJA,LBWN,1562.0
1163,2018-08-01,EDJA,LGTS,1334.0
1164,2018-08-01,EDJA,GCTS,1431.0
1165,2018-08-01,EDJA,LEAL,2321.0
1166,2018-08-01,EDJA,LEGE,1602.0
1167,2018-08-01,EDJA,LEMG,1618.0
1168,2018-08-01,EDJA,LEPA,3887.0
1169,2018-08-01,EDJA,LEZL,1422.0
1170,2018-08-01,EDJA,UGKO,1367.0
1171,2018-08-01,EDJA,LDZD,2267.0
1172,2018-08-01,EDJA,EIDW,3240.0
1173,2018-08-01,EDJA,LICJ,2305.0
1174,2018-08-01,EDJA,GMFF,1545.0
1175,2018-08-01,EDJA,LYPG,1503.0
1176,2018-08-01,EDJA,LWSK,2640.0
1177,2018-08-01,EDJA,EPMO,1934.0
1178,2018-08-01,EDJA,LPFR,2346.0
1179,2018-08-01,EDJA,LPPR,2369.0
1180,2018-08-01,EDJA,LRCL,1269.0
1181,2018-08-01,EDJA,LROD,1237.0
1182,2018-08-01,EDJA,LRSB,3744.0
1183,2018-08-01,EDJA,LRTR,2184.0
1184,2018-08-01,EDJA,LYBE,2381.0
1185,2018-08-01,EDJA,LYNI,1350.0
1186,2018-08-01,EDJA,UUWW,734.0
1187,2018-08-01,EDJA,ESKN,1454.0
1188,2018-08-01,EDJA,UKKK,4760.0
1189,2018-08-01,EDJA,EGSS,3905.0
1190,2018-08-01,EDLP,EDDF,1419.0
1191,2018-08-01,EDLP,EDDM,4095.0
1192,2018-08-01,EDLP,HEGN,1305.0
1193,2018-08-01,EDLP,LGIR,2814.0
1194,2018-08-01,EDLP,LGKO,2022.0
1195,2018-08-01,EDLP,LGRP,2186.0
1196,2018-08-01,EDLP,GCFV,1424.0
1197,2018-08-01,EDLP,GCLP,781.0
1198,2018-08-01,EDLP,LEPA,14470.0
1199,2018-08-01,EDLP,LTAI,10888.0
1200,2018-08-01,EDLV,EETN,1377.0
1201,2018-08-01,EDLV,LGSA,1287.0
1202,2018-08-01,EDLV,LGTS,2592.0
1203,2018-08-01,EDLV,GCFV,1425.0
1204,2018-08-01,EDLV,GCRR,1210.0
1205,2018-08-01,EDLV,GCTS,1518.0
1206,2018-08-01,EDLV,LEAL,4326.0
1207,2018-08-01,EDLV,LEGE,4242.0
1208,2018-08-01,EDLV,LEIB,2626.0
1209,2018-08-01,EDLV,LEMG,5208.0
1210,2018-08-01,EDLV,LEPA,8384.0
1211,2018-08-01,EDLV,LEVC,1460.0
1212,2018-08-01,EDLV,LDZD,2245.0
1213,2018-08-01,EDLV,LIBD,1400.0
1214,2018-08-01,EDLV,LIBP,1456.0
1215,2018-08-01,EDLV,LICJ,2261.0
1216,2018-08-01,EDLV,LIEE,1374.0
1217,2018-08-01,EDLV,LIME,1917.0
1218,2018-08-01,EDLV,LIRA,2144.0
1219,2018-08-01,EDLV,LIRP,1432.0
1220,2018-08-01,EDLV,GMFF,2184.0
1221,2018-08-01,EDLV,GMFO,1532.0
1222,2018-08-01,EDLV,GMME,1336.0
1223,2018-08-01,EDLV,GMMW,1491.0
1224,2018-08-01,EDLV,GMMX,1392.0
1225,2018-08-01,EDLV,GMTT,1382.0
1226,2018-08-01,EDLV,EPBY,1324.0
1227,2018-08-01,EDLV,LPFR,1465.0
1228,2018-08-01,EDLV,LPPR,2235.0
1229,2018-08-01,EDLV,LYNI,1360.0
1230,2018-08-01,EDLV,ESKN,1398.0
1231,2018-08-01,EDLV,EGPH,1595.0
1232,2018-08-01,EDLV,EGSS,2123.0
1233,2018-08-01,EDLW,LQTZ,2812.0
1234,2018-08-01,EDLW,LBSF,5024.0
1235,2018-08-01,EDLW,LBWN,1347.0
1236,2018-08-01,EDLW,EDDM,7464.0
1237,2018-08-01,EDLW,LGTS,1341.0
1238,2018-08-01,EDLW,LEMG,1335.0
1239,2018-08-01,EDLW,LEPA,9648.0
1240,2018-08-01,EDLW,UGKO,2308.0
1241,2018-08-01,EDLW,LHBP,3872.0
1242,2018-08-01,EDLW,EYVI,2218.0
1243,2018-08-01,EDLW,EVRA,1533.0
1244,2018-08-01,EDLW,LWSK,2143.0
1245,2018-08-01,EDLW,EPGD,5048.0
1246,2018-08-01,EDLW,EPKK,2539.0
1247,2018-08-01,EDLW,EPKT,11748.0
1248,2018-08-01,EDLW,EPPO,2354.0
1249,2018-08-01,EDLW,EPSY,1500.0
1250,2018-08-01,EDLW,EPWR,1465.0
1251,2018-08-01,EDLW,LPPR,1581.0
1252,2018-08-01,EDLW,LRCL,2568.0
1253,2018-08-01,EDLW,LRIA,2152.0
1254,2018-08-01,EDLW,LROP,5349.0
1255,2018-08-01,EDLW,LRSB,3431.0
1256,2018-08-01,EDLW,LRTR,2091.0
1257,2018-08-01,EDLW,LYBE,2984.0
1258,2018-08-01,EDLW,LYNI,1417.0
1259,2018-08-01,EDLW,UKHH,1489.0
1260,2018-08-01,EDLW,UKKK,4023.0
1261,2018-08-01,EDLW,UKLL,1491.0
1262,2018-08-01,EDLW,EGGW,3826.0
1263,2018-08-01,EDLW,EGSS,5351.0
1264,2018-08-01,EDNY,LQTZ,1412.0
1265,2018-08-01,EDNY,EDDF,6716.0
1266,2018-08-01,EDNY,GCLP,454.0
1267,2018-08-01,EDNY,LEPA,4126.0
1268,2018-08-01,EDNY,LWSK,1746.0
1269,2018-08-01,EDNY,LTAI,2271.0
1270,2018-08-01,EDNY,LTBA,2076.0
1271,2018-08-01,EDSB,LBSF,1584.0
1272,2018-08-01,EDSB,EDDT,1667.0
1273,2018-08-01,EDSB,LGIR,2452.0
1274,2018-08-01,EDSB,LGTS,1545.0
1275,2018-08-01,EDSB,LEAL,2118.0
1276,2018-08-01,EDSB,LEGE,3206.0
1277,2018-08-01,EDSB,LEMG,2271.0
1278,2018-08-01,EDSB,LEPA,18154.0
1279,2018-08-01,EDSB,LEZL,1580.0
1280,2018-08-01,EDSB,LDZD,1378.0
1281,2018-08-01,EDSB,LLBG,1655.0
1282,2018-08-01,EDSB,LIBD,1585.0
1283,2018-08-01,EDSB,LICA,1511.0
1284,2018-08-01,EDSB,LICT,1546.0
1285,2018-08-01,EDSB,LIRA,2259.0
1286,2018-08-01,EDSB,LMML,1379.0
1287,2018-08-01,EDSB,EPMO,1553.0
1288,2018-08-01,EDSB,LPPR,1612.0
1289,2018-08-01,EDSB,LPPT,1410.0
1290,2018-08-01,EDSB,LYBE,1531.0
1291,2018-08-01,EDSB,UUWW,1662.0
1292,2018-08-01,EDSB,LTAI,3148.0
1293,2018-08-01,EDSB,LTBA,1902.0
1294,2018-08-01,EDSB,EGPH,1571.0
1295,2018-08-01,EDSB,EGSS,5490.0
1296,2018-08-01,ETNL,EDDM,1917.0
1297,2018-08-01,ETNL,EDDS,946.0
1298,2018-08-01,ETNL,HEGN,1274.0
1299,2018-08-01,ETNL,LEMD,4082.0
1300,2018-08-01,ETNL,LEPA,976.0
1301,2018-08-01,ETNL,LIMC,2415.0
1302,2018-08-01,ETNL,LTAI,1508.0
1303,2018-08-01,EETN,LOWW,3008.0
1304,2018-08-01,EETN,EBBR,2307.0
1305,2018-08-01,EETN,EDDF,13736.0
1306,2018-08-01,EETN,EDDM,4641.0
1307,2018-08-01,EETN,EKCH,6624.0
1308,2018-08-01,EETN,EFHK,13880.0
1309,2018-08-01,EETN,LIME,2325.0
1310,2018-08-01,EETN,EYVI,3875.0
1311,2018-08-01,EETN,EVRA,11644.0
1312,2018-08-01,EETN,EHAM,5862.0
1313,2018-08-01,EETN,ENGM,8182.0
1314,2018-08-01,EETN,EPWA,6818.0
1315,2018-08-01,EETN,UUEE,6427.0
1316,2018-08-01,EETN,ESSA,9819.0
1317,2018-08-01,EETN,LTAI,5587.0
1318,2018-08-01,EETN,LTBA,3709.0
1319,2018-08-01,EETN,EGKK,3043.0
1320,2018-08-01,EETN,EGSS,3272.0
1321,2018-08-01,EICK,GCLP,1432.0
1322,2018-08-01,EICK,GCRR,5368.0
1323,2018-08-01,EICK,GCTS,1376.0
1324,2018-08-01,EICK,LEAL,2399.0
1325,2018-08-01,EICK,LEBL,2630.0
1326,2018-08-01,EICK,LEMG,8550.0
1327,2018-08-01,EICK,LEPA,4533.0
1328,2018-08-01,EICK,LERS,2742.0
1329,2018-08-01,EICK,LFPG,6880.0
1330,2018-08-01,EICK,EHAM,6893.0
1331,2018-08-01,EICK,EPGD,1564.0
1332,2018-08-01,EICK,EPWR,1444.0
1333,2018-08-01,EICK,LPFR,8131.0
1334,2018-08-01,EICK,EGBB,3825.0
1335,2018-08-01,EICK,EGCC,4949.0
1336,2018-08-01,EICK,EGGD,1871.0
1337,2018-08-01,EICK,EGGP,2929.0
1338,2018-08-01,EICK,EGHI,1549.0
1339,2018-08-01,EICK,EGKK,5604.0
1340,2018-08-01,EICK,EGLL,20515.0
1341,2018-08-01,EICK,EGPF,1287.0
1342,2018-08-01,EICK,EGPH,2220.0
1343,2018-08-01,EICK,EGSS,16454.0
1344,2018-08-01,EICK,KPVD,1582.0
1345,2018-08-01,EIDW,OMAA,14635.0
1346,2018-08-01,EIDW,OMDB,22257.0
1347,2018-08-01,EIDW,LOWW,6250.0
1348,2018-08-01,EIDW,EBBR,18969.0
1349,2018-08-01,EIDW,CYYZ,21835.0
1350,2018-08-01,EIDW,LSGG,7806.0
1351,2018-08-01,EIDW,LSZH,15517.0
1352,2018-08-01,EIDW,LKPR,8545.0
1353,2018-08-01,EIDW,EDDB,8599.0
1354,2018-08-01,EIDW,EDDF,28302.0
1355,2018-08-01,EIDW,EDDH,9182.0
1356,2018-08-01,EIDW,EDDK,7765.0
1357,2018-08-01,EIDW,EDDL,12836.0
1358,2018-08-01,EIDW,EDDM,28416.0
1359,2018-08-01,EIDW,EDDS,8193.0
1360,2018-08-01,EIDW,EDDT,9201.0
1361,2018-08-01,EIDW,EKCH,12810.0
1362,2018-08-01,EIDW,LGAV,7467.0
1363,2018-08-01,EIDW,GCFV,3182.0
1364,2018-08-01,EIDW,GCLP,6632.0
1365,2018-08-01,EIDW,GCRR,16409.0
1366,2018-08-01,EIDW,GCTS,10197.0
1367,2018-08-01,EIDW,LEAL,12472.0
1368,2018-08-01,EIDW,LEBL,27640.0
1369,2018-08-01,EIDW,LELC,7703.0
1370,2018-08-01,EIDW,LEMD,27026.0
1371,2018-08-01,EIDW,LEMG,29738.0
1372,2018-08-01,EIDW,LEPA,13805.0
1373,2018-08-01,EIDW,LERS,9225.0
1374,2018-08-01,EIDW,EFHK,7355.0
1375,2018-08-01,EIDW,LFBD,5858.0
1376,2018-08-01,EIDW,LFLL,7215.0
1377,2018-08-01,EIDW,LFMN,12598.0
1378,2018-08-01,EIDW,LFOB,9506.0
1379,2018-08-01,EIDW,LFPG,31592.0
1380,2018-08-01,EIDW,LFPO,3726.0
1381,2018-08-01,EIDW,LFRS,5266.0
1382,2018-08-01,EIDW,LHBP,10118.0
1383,2018-08-01,EIDW,BIKF,13327.0
